# BUSCO version is: 5.4.2 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
72at6231	Complete	scaffold_1	56185021	56195719	+	2964.6	1485	https://www.orthodb.org/v10?query=72at6231	Clathrin heavy chain
74at6231	Fragmented	scaffold_1	40359791	40363762	+	1353.3	608
76at6231	Fragmented	scaffold_1	39291152	39310908	-	2249.1	1167
86at6231	Duplicated	scaffold_1	46524026	46540497	-	2684.2	1762	https://www.orthodb.org/v10?query=86at6231	CRE-NMY-1 protein
86at6231	Duplicated	scaffold_1	55713879	55726615	-	2539.5	1753	https://www.orthodb.org/v10?query=86at6231	CRE-NMY-1 protein
88at6231	Complete	scaffold_1	48574064	48583929	+	3065.5	1697
90at6231	Complete	scaffold_1	17422427	17433540	+	3097.5	1728
91at6231	Complete	scaffold_1	55439322	55452041	-	1480.3	1465
92at6231	Complete	scaffold_1	58670177	58683716	+	1828.3	1371	https://www.orthodb.org/v10?query=92at6231	DEAD/DEAH box helicase
96at6231	Complete	scaffold_1	27895605	27906184	+	1788.6	1369	https://www.orthodb.org/v10?query=96at6231	Monensin-resistant homolog 2
97at6231	Complete	scaffold_1	72489829	72499553	-	3198.9	1790	https://www.orthodb.org/v10?query=97at6231	CRE-MYO-5 protein
100at6231	Complete	scaffold_1	32808636	32818260	-	1579.2	1750
101at6231	Complete	scaffold_1	18936603	18946377	+	1867.4	1366
107at6231	Complete	scaffold_1	75750899	75761526	-	2283.8	1322
112at6231	Missing
117at6231	Complete	scaffold_1	44926870	44944543	+	1680.1	1501	https://www.orthodb.org/v10?query=117at6231	putative ATP-dependent Clp protease adaptor protein ClpS
119at6231	Complete	scaffold_1	24820865	24830192	-	2093.9	1263	https://www.orthodb.org/v10?query=119at6231	Dual oxidase 1
121at6231	Complete	scaffold_1	8747037	8762669	+	1551.9	1161
125at6231	Complete	scaffold_1	51127890	51143914	+	1802.0	1324
127at6231	Complete	scaffold_1	18293747	18306400	+	1894.2	1249
131at6231	Complete	scaffold_1	23130174	23149535	-	1029.6	1355
132at6231	Complete	scaffold_1	79593467	79607696	-	1956.9	1385
137at6231	Complete	scaffold_1	79770711	79783916	+	2148.8	1372
139at6231	Fragmented	scaffold_1	43450420	43458955	+	1507.7	768
144at6231	Complete	scaffold_1	22100724	22114066	+	1006.6	1043
146at6231	Complete	scaffold_1	34005715	34011951	+	1509.3	1094
147at6231	Complete	scaffold_1	16485979	16498544	-	1256.0	1218
149at6231	Duplicated	scaffold_1	34209947	34225772	-	1280.6	885
149at6231	Duplicated	scaffold_1	79679407	79693282	-	1228.0	863
151at6231	Complete	scaffold_1	20730263	20751981	-	3286.0	1955
152at6231	Complete	scaffold_1	76271454	76277020	-	763.1	725
161at6231	Complete	scaffold_1	33736556	33746750	-	1817.8	1245
164at6231	Missing
165at6231	Complete	scaffold_1	765644	771425	+	1352.2	1022
166at6231	Complete	scaffold_1	56807428	56814391	-	1063.9	1147
170at6231	Complete	scaffold_1	61350725	61356830	-	1142.9	920
172at6231	Complete	scaffold_1	27058089	27066476	-	1544.6	1131
174at6231	Complete	scaffold_1	83418347	83426789	-	1435.9	1204
175at6231	Complete	scaffold_1	45696191	45725902	+	2234.5	1152
181at6231	Complete	scaffold_1	23231226	23241541	-	1162.4	1007
183at6231	Missing
184at6231	Complete	scaffold_1	68517338	68532840	-	981.1	1200
185at6231	Complete	scaffold_1	61182780	61188805	+	2098.7	1139
189at6231	Complete	scaffold_1	20186325	20199633	-	906.6	1112	https://www.orthodb.org/v10?query=189at6231	putative myosin head
190at6231	Complete	scaffold_1	56656449	56666395	-	1423.7	1087	https://www.orthodb.org/v10?query=190at6231	Protein-tyrosine phosphatase
194at6231	Complete	scaffold_1	36659187	36670472	+	1666.0	1072
196at6231	Complete	scaffold_1	58614038	58620265	+	1285.9	755
197at6231	Complete	scaffold_1	78050635	78057671	+	1736.2	1046
198at6231	Complete	scaffold_1	37602013	37613526	+	1201.3	1056
199at6231	Complete	scaffold_1	56775727	56792754	+	946.9	1488
201at6231	Complete	scaffold_1	74089831	74103085	-	770.1	1205
204at6231	Complete	scaffold_1	10848885	10865636	-	1858.6	1305
210at6231	Complete	scaffold_1	59372608	59390165	-	1394.9	1433	https://www.orthodb.org/v10?query=210at6231	Histone-lysine N-methyltransferase
211at6231	Complete	scaffold_1	20413158	20425666	-	1926.1	1443
216at6231	Complete	scaffold_1	40059369	40085077	-	2978.1	2172	https://www.orthodb.org/v10?query=216at6231	TaLiN
217at6231	Complete	scaffold_1	71160618	71177321	-	1769.3	1020
219at6231	Complete	scaffold_1	73842359	73850059	+	1368.3	913	https://www.orthodb.org/v10?query=219at6231	putative cysteine rich repeat-containing domain protein
223at6231	Complete	scaffold_1	58829193	58837629	-	1448.6	1037
225at6231	Complete	scaffold_1	78184422	78192076	-	1673.3	1066	https://www.orthodb.org/v10?query=225at6231	CRE-NSY-1 protein
229at6231	Complete	scaffold_1	10134550	10153769	+	1388.9	1057	https://www.orthodb.org/v10?query=229at6231	CRE-UNC-40 protein
232at6231	Complete	scaffold_1	80221845	80231620	+	1808.7	1123	https://www.orthodb.org/v10?query=232at6231	CRE-MRP-5 protein
233at6231	Complete	scaffold_1	36644424	36652557	-	1767.5	922	https://www.orthodb.org/v10?query=233at6231	Isoleucyl-tRNA synthetase
238at6231	Complete	scaffold_1	12126851	12134695	+	1860.6	1035
241at6231	Complete	scaffold_1	12109580	12116140	+	1491.0	905
243at6231	Complete	scaffold_1	62975556	62987424	-	1391.3	848
252at6231	Complete	scaffold_1	1420130	1425550	+	972.1	1009
255at6231	Complete	scaffold_1	35689394	35699731	-	2107.3	1022
256at6231	Duplicated	scaffold_1	78743459	78753816	-	2198.6	1174
256at6231	Duplicated	scaffold_1	22629082	22636719	+	2139.5	1132
257at6231	Complete	scaffold_1	50019068	50027476	-	1513.1	850	https://www.orthodb.org/v10?query=257at6231	DNA polymerase
265at6231	Complete	scaffold_1	60052441	60057918	-	1300.4	869
267at6231	Complete	scaffold_1	56951355	56955846	+	578.6	585
270at6231	Complete	scaffold_1	68771564	68779033	+	1002.5	730	https://www.orthodb.org/v10?query=270at6231	Alpha-mannosidase
271at6231	Complete	scaffold_1	7540083	7552560	-	1305.0	1054
277at6231	Complete	scaffold_1	52457029	52466560	+	1886.3	978	https://www.orthodb.org/v10?query=277at6231	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5
279at6231	Complete	scaffold_1	59604771	59613976	+	917.9	911
286at6231	Complete	scaffold_1	50337476	50348087	-	840.9	775
287at6231	Complete	scaffold_1	26235703	26242891	-	1106.9	930
288at6231	Complete	scaffold_1	39772600	39779758	-	1376.5	868
293at6231	Complete	scaffold_1	58981964	58997153	-	1782.7	851
294at6231	Complete	scaffold_1	39421691	39429101	-	1501.7	866	https://www.orthodb.org/v10?query=294at6231	CRE-HUM-1 protein
299at6231	Complete	scaffold_1	58765425	58774705	-	1785.0	975	https://www.orthodb.org/v10?query=299at6231	DNA-directed RNA polymerase subunit beta
300at6231	Complete	scaffold_1	60983255	60989415	-	1180.6	883
301at6231	Complete	scaffold_1	62208432	62215078	-	1762.0	878
302at6231	Complete	scaffold_1	22336429	22345932	+	1458.5	1063
311at6231	Complete	scaffold_1	18419704	18427817	-	1063.1	900
318at6231	Complete	scaffold_1	39018832	39025804	-	1475.9	859	https://www.orthodb.org/v10?query=318at6231	CRE-TEG-4 protein
319at6231	Complete	scaffold_1	57341515	57358260	+	2140.1	1462
321at6231	Complete	scaffold_1	38842828	38850581	+	802.8	1430
322at6231	Complete	scaffold_1	78830513	78837874	+	1041.0	722
323at6231	Complete	scaffold_1	55306136	55313552	-	1655.6	978	https://www.orthodb.org/v10?query=323at6231	Cation-transporting ATPase
327at6231	Complete	scaffold_1	38579045	38588925	-	1577.2	860	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
333at6231	Missing
334at6231	Complete	scaffold_1	20811002	20824266	-	1496.7	959
344at6231	Complete	scaffold_1	20117955	20130600	-	822.0	1040
345at6231	Complete	scaffold_1	33475628	33487521	-	1711.3	872	https://www.orthodb.org/v10?query=345at6231	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
346at6231	Complete	scaffold_1	38053913	38058342	+	721.5	669
347at6231	Complete	scaffold_1	674317	682147	-	205.5	417
348at6231	Complete	scaffold_1	43523813	43530914	-	1989.6	1117
350at6231	Complete	scaffold_1	29349665	29358493	+	1436.7	951
359at6231	Complete	scaffold_1	61558012	61563700	-	607.5	910
364at6231	Complete	scaffold_1	28596780	28605616	+	816.9	991
366at6231	Complete	scaffold_1	12829659	12837038	+	1460.2	879
369at6231	Complete	scaffold_1	36548958	36557591	+	1029.8	955	https://www.orthodb.org/v10?query=369at6231	CRE-DDB-1 protein
373at6231	Complete	scaffold_1	54730920	54739719	-	1695.7	867	https://www.orthodb.org/v10?query=373at6231	U5 small nuclear ribonucleoprotein component
375at6231	Complete	scaffold_1	18032610	18043290	+	1101.5	1158
378at6231	Complete	scaffold_1	18679531	18686499	-	1464.4	858
382at6231	Complete	scaffold_1	50672047	50681335	+	1279.6	1046
384at6231	Complete	scaffold_1	74481948	74492776	+	1352.1	1040
390at6231	Complete	scaffold_1	26431729	26448399	-	911.5	795
393at6231	Missing
394at6231	Complete	scaffold_1	16253469	16268369	+	1247.2	760
401at6231	Complete	scaffold_1	51255657	51261314	+	1505.5	780
402at6231	Complete	scaffold_1	81522246	81535960	+	1121.2	978	https://www.orthodb.org/v10?query=402at6231	Tyrosine-protein kinase
403at6231	Complete	scaffold_1	17593066	17601444	-	736.4	781	https://www.orthodb.org/v10?query=403at6231	Protein CBG17408
405at6231	Complete	scaffold_1	73560471	73566336	+	1502.2	920
407at6231	Complete	scaffold_1	67755059	67768420	-	418.3	776
411at6231	Complete	scaffold_1	10997069	11005433	+	1412.4	843
416at6231	Complete	scaffold_1	67034560	67046383	+	1137.8	723	https://www.orthodb.org/v10?query=416at6231	CRE-UNC-41 protein
420at6231	Duplicated	scaffold_1	70275379	70283659	+	1160.0	828
420at6231	Duplicated	scaffold_1	43357939	43365396	+	1136.4	828
420at6231	Duplicated	scaffold_1	42802314	42809404	-	1044.7	783
421at6231	Complete	scaffold_1	1341753	1347521	-	1384.2	879	https://www.orthodb.org/v10?query=421at6231	Liprin-alpha
422at6231	Complete	scaffold_1	44755858	44763918	-	973.0	1048	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
423at6231	Complete	scaffold_1	57620971	57627604	-	1129.4	826	https://www.orthodb.org/v10?query=423at6231	CRE-OXI-1 protein
425at6231	Complete	scaffold_1	63535006	63539451	+	1209.2	874	https://www.orthodb.org/v10?query=425at6231	BMA-DAF-10, isoform a
428at6231	Complete	scaffold_1	59262876	59297769	+	2779.9	2150
430at6231	Complete	scaffold_1	44261807	44267201	-	1170.7	735
432at6231	Complete	scaffold_1	1952703	1959526	-	709.5	819
433at6231	Missing
435at6231	Complete	scaffold_1	58151181	58156564	+	1249.4	783	https://www.orthodb.org/v10?query=435at6231	Membrane-associated phosphatidylinositol transfer protein 2
436at6231	Complete	scaffold_1	3803721	3812998	-	1574.0	776
438at6231	Complete	scaffold_1	22044720	22052898	+	1507.7	841	https://www.orthodb.org/v10?query=438at6231	CRE-MIG-15 protein
439at6231	Complete	scaffold_1	14838488	14841865	+	669.6	683
442at6231	Complete	scaffold_1	5235947	5239227	+	334.6	444
446at6231	Complete	scaffold_1	74621547	74629967	+	1082.7	788
450at6231	Complete	scaffold_1	73188195	73192898	-	1487.6	710
451at6231	Complete	scaffold_1	19745940	19754302	+	1177.1	895	https://www.orthodb.org/v10?query=451at6231	Putative ATP-dependent RNA helicase rha-2
452at6231	Complete	scaffold_1	36676247	36682495	+	1228.7	695
454at6231	Complete	scaffold_1	66697080	66707646	-	1276.5	746
455at6231	Fragmented	scaffold_1	72045088	72048551	-	689.4	355
458at6231	Complete	scaffold_1	72417157	72420765	+	386.6	390
459at6231	Complete	scaffold_1	63259962	63269350	-	1104.5	845
461at6231	Complete	scaffold_1	25287051	25294737	+	1071.1	736
462at6231	Complete	scaffold_1	38121949	38128604	-	636.4	967
473at6231	Complete	scaffold_1	69503843	69512888	-	1473.5	823	https://www.orthodb.org/v10?query=473at6231	sodium/calcium exchanger 1
479at6231	Complete	scaffold_1	17537381	17543241	+	1374.8	849
482at6231	Complete	scaffold_1	72149364	72156291	-	1292.1	907	https://www.orthodb.org/v10?query=482at6231	Hypothetical protein CBG08772
484at6231	Complete	scaffold_1	38525994	38533255	-	2005.8	1160
487at6231	Complete	scaffold_1	71802853	71811112	-	1543.6	926
488at6231	Complete	scaffold_1	47136952	47145708	+	1757.3	1075	https://www.orthodb.org/v10?query=488at6231	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
489at6231	Complete	scaffold_1	10184224	10190033	-	1584.5	745
490at6231	Complete	scaffold_1	48306304	48310944	+	1423.3	716	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
493at6231	Complete	scaffold_1	43738180	43746723	+	1726.2	1014
494at6231	Complete	scaffold_1	77156777	77165817	+	1435.6	810
495at6231	Complete	scaffold_1	59019024	59027845	-	897.8	908
498at6231	Complete	scaffold_1	66257031	66261711	-	1252.1	668
499at6231	Complete	scaffold_1	71398153	71406254	+	505.3	788
501at6231	Complete	scaffold_1	47588399	47593475	-	1191.5	744	https://www.orthodb.org/v10?query=501at6231	Putative endoplasmic reticulum metallopeptidase 1-A
503at6231	Complete	scaffold_1	38811634	38817947	-	794.5	974	https://www.orthodb.org/v10?query=503at6231	Tubulin-specific chaperone D
509at6231	Complete	scaffold_1	39413999	39419749	+	1073.0	671
514at6231	Complete	scaffold_1	64207238	64216263	+	741.0	768	https://www.orthodb.org/v10?query=514at6231	CRE-VPS-11 protein
516at6231	Complete	scaffold_1	55457741	55464984	+	926.8	753	https://www.orthodb.org/v10?query=516at6231	26S proteasome non-ATPase regulatory subunit 1
518at6231	Complete	scaffold_1	21382976	21402797	-	2263.9	1701	https://www.orthodb.org/v10?query=518at6231	CRE-LET-711 protein
522at6231	Complete	scaffold_1	37506314	37516738	+	1131.1	692
523at6231	Complete	scaffold_1	12900444	12905773	+	1090.9	778
525at6231	Complete	scaffold_1	84470473	84476775	-	937.8	735
527at6231	Complete	scaffold_1	25238859	25247403	-	764.4	842
529at6231	Complete	scaffold_1	59966213	59969511	-	1391.2	700
531at6231	Complete	scaffold_1	11428699	11434486	+	1122.8	687
532at6231	Complete	scaffold_1	8802550	8812565	-	664.6	918
534at6231	Complete	scaffold_1	32253816	32260419	-	1184.3	848
536at6231	Complete	scaffold_1	16898566	16905332	-	1466.8	805
537at6231	Complete	scaffold_1	76607705	76618993	+	1049.0	699
538at6231	Complete	scaffold_1	34117818	34124258	+	639.1	816	https://www.orthodb.org/v10?query=538at6231	ankyrin repeat protein
539at6231	Complete	scaffold_1	51768792	51775280	+	689.5	870
543at6231	Complete	scaffold_1	18972411	18976597	+	847.4	558	https://www.orthodb.org/v10?query=543at6231	DNA-directed RNA polymerase
544at6231	Complete	scaffold_1	68039386	68056674	-	1868.7	1422	https://www.orthodb.org/v10?query=544at6231	CRE-HUM-2 protein
545at6231	Fragmented	scaffold_1	1981284	1985142	-	988.6	594
546at6231	Complete	scaffold_1	28945418	28954463	+	1567.4	826
547at6231	Complete	scaffold_1	71640483	71647808	+	888.1	630	https://www.orthodb.org/v10?query=547at6231	Kinase domain-containing protein
548at6231	Complete	scaffold_1	39519590	39524462	-	869.2	717
551at6231	Complete	scaffold_1	35840877	35847817	+	1532.3	901
559at6231	Complete	scaffold_1	52872617	52881402	+	944.3	1058	https://www.orthodb.org/v10?query=559at6231	CRE-SMC-3 protein
562at6231	Complete	scaffold_1	8494305	8508894	-	750.6	728
563at6231	Complete	scaffold_1	935066	938795	-	689.5	603
568at6231	Complete	scaffold_1	871120	880951	-	1040.9	722
569at6231	Complete	scaffold_1	24222676	24229721	-	848.7	673
570at6231	Complete	scaffold_1	54740120	54748944	+	1386.0	870
572at6231	Complete	scaffold_1	76303307	76314164	-	1257.6	756
575at6231	Complete	scaffold_1	19074650	19080915	-	803.1	690
581at6231	Complete	scaffold_1	40510277	40518304	+	1179.2	686
585at6231	Complete	scaffold_1	76020678	76039384	-	1018.7	704
590at6231	Complete	scaffold_1	47131389	47136488	+	848.4	728
593at6231	Complete	scaffold_1	46099794	46122394	-	1645.7	4171
594at6231	Complete	scaffold_1	44306966	44312745	+	1018.2	704	https://www.orthodb.org/v10?query=594at6231	Polyphosphoinositide phosphatase
596at6231	Complete	scaffold_1	41668033	41677705	+	974.7	751
597at6231	Complete	scaffold_1	40522620	40533133	+	1722.5	973
600at6231	Complete	scaffold_1	2716527	2723955	+	933.6	668
603at6231	Complete	scaffold_1	32415977	32421216	+	591.2	647
604at6231	Complete	scaffold_1	24520820	24530638	+	1048.6	650
605at6231	Duplicated	scaffold_1	54750031	54756095	+	1381.6	714
605at6231	Duplicated	scaffold_1	16129490	16135916	+	1313.7	714
606at6231	Complete	scaffold_1	68746137	68754249	-	840.2	897	https://www.orthodb.org/v10?query=606at6231	CRE-SYMK-1 protein
609at6231	Complete	scaffold_1	15120603	15130836	+	806.8	624
612at6231	Complete	scaffold_1	63150619	63160161	+	1317.7	773
613at6231	Complete	scaffold_1	39340844	39346670	-	1009.2	704
620at6231	Complete	scaffold_1	59738627	59742558	-	1053.2	695
625at6231	Complete	scaffold_1	45780505	45800519	+	1410.2	971
627at6231	Complete	scaffold_1	25846926	25853288	+	1000.0	718
629at6231	Complete	scaffold_1	32999763	33005520	+	1095.9	788
631at6231	Complete	scaffold_1	12738925	12744179	-	739.0	635
632at6231	Complete	scaffold_1	59468341	59476247	-	1082.6	666	https://www.orthodb.org/v10?query=632at6231	CRE-ZER-1 protein
634at6231	Complete	scaffold_1	30278679	30285156	+	1036.7	726	https://www.orthodb.org/v10?query=634at6231	putative sorting nexin-13
635at6231	Complete	scaffold_1	36942295	36947596	+	1019.3	643
638at6231	Complete	scaffold_1	62651900	62681274	-	1502.4	1854
639at6231	Complete	scaffold_1	60663660	60680789	-	1564.8	1525	https://www.orthodb.org/v10?query=639at6231	GCN (yeast General Control Nondrepressible) homolog
641at6231	Complete	scaffold_1	54548584	54557587	-	1249.3	873
642at6231	Fragmented	scaffold_1	72363961	72370493	+	902.8	538
644at6231	Complete	scaffold_1	12510924	12515214	-	969.3	736
645at6231	Complete	scaffold_1	77140051	77147633	-	896.8	738
646at6231	Complete	scaffold_1	69051284	69057652	+	901.7	695
650at6231	Complete	scaffold_1	25931008	25940404	-	693.4	793	https://www.orthodb.org/v10?query=650at6231	FCH domain Only (FCH stands for Fes/CIP4 homology domain)
651at6231	Complete	scaffold_1	78426386	78439813	-	770.1	892	https://www.orthodb.org/v10?query=651at6231	Zinc finger protein
655at6231	Complete	scaffold_1	32917002	32923636	-	700.2	715	https://www.orthodb.org/v10?query=655at6231	CRE-VPS-18 protein
657at6231	Complete	scaffold_1	16917098	16923543	-	1032.2	851	https://www.orthodb.org/v10?query=657at6231	SWI/SNF nucleosome remodeling complex component
659at6231	Complete	scaffold_1	61309285	61313730	-	1213.7	735
662at6231	Complete	scaffold_1	61430219	61437675	+	565.5	796
665at6231	Complete	scaffold_1	8937907	8943457	-	862.5	685	https://www.orthodb.org/v10?query=665at6231	CRE-IARS-2 protein
670at6231	Complete	scaffold_1	9533863	9541626	+	1326.6	873
675at6231	Complete	scaffold_1	46268425	46275380	+	1141.5	641	https://www.orthodb.org/v10?query=675at6231	DNA helicase
683at6231	Complete	scaffold_1	66744956	66751674	-	570.9	616	https://www.orthodb.org/v10?query=683at6231	FERM domain (protein4.1-ezrin-radixin-moesin) family
687at6231	Complete	scaffold_1	59640332	59645968	-	1213.1	635
689at6231	Complete	scaffold_1	40596776	40610622	-	934.8	755	https://www.orthodb.org/v10?query=689at6231	leucine Rich Repeat family protein
690at6231	Complete	scaffold_1	1899172	1905232	-	442.6	730
693at6231	Complete	scaffold_1	21408457	21414241	-	1056.2	661
700at6231	Complete	scaffold_1	22412797	22417592	+	1055.9	623
701at6231	Complete	scaffold_1	48488419	48491454	-	593.2	487
702at6231	Missing
704at6231	Complete	scaffold_1	80955631	80961627	-	1201.7	639
708at6231	Complete	scaffold_1	70838783	70848154	+	816.1	599
710at6231	Complete	scaffold_1	73448767	73454488	+	693.9	878	https://www.orthodb.org/v10?query=710at6231	Zinc finger FYVE domain-containing protein 9
712at6231	Complete	scaffold_1	53597640	53603966	-	1269.1	684
714at6231	Complete	scaffold_1	13152120	13158488	-	809.3	734
716at6231	Complete	scaffold_1	34820242	34827159	+	1255.1	657
718at6231	Complete	scaffold_1	81996557	82006210	+	966.7	624
721at6231	Complete	scaffold_1	38793191	38799664	+	1070.8	652
722at6231	Complete	scaffold_1	79610143	79614751	-	1137.2	635
724at6231	Complete	scaffold_1	25793380	25799687	-	1034.0	811
725at6231	Complete	scaffold_1	17682304	17687486	-	1083.4	595	https://www.orthodb.org/v10?query=725at6231	threonyl-tRNA synthetase, cytoplasmic
726at6231	Complete	scaffold_1	25531083	25538978	-	532.8	678
728at6231	Complete	scaffold_1	64162509	64169995	-	1248.7	627
734at6231	Complete	scaffold_1	24279163	24287508	+	1058.6	661
735at6231	Complete	scaffold_1	13466915	13470500	+	868.7	633
736at6231	Complete	scaffold_1	34061397	34067252	+	636.4	673
737at6231	Complete	scaffold_1	58517579	58523598	-	928.2	667
740at6231	Complete	scaffold_1	36036027	36042070	+	900.4	737
741at6231	Complete	scaffold_1	57261698	57267060	-	941.9	709
743at6231	Complete	scaffold_1	52668426	52676276	-	1090.0	1057
746at6231	Complete	scaffold_1	37405136	37417350	-	1018.9	682
747at6231	Complete	scaffold_1	57270702	57280377	-	1869.3	1135
748at6231	Complete	scaffold_1	48045380	48051207	+	708.4	839	https://www.orthodb.org/v10?query=748at6231	Myosin Light Chain Kinase related
751at6231	Complete	scaffold_1	83545061	83552250	+	802.7	756
753at6231	Complete	scaffold_1	77079667	77087555	+	1092.0	686
754at6231	Complete	scaffold_1	73059454	73062549	-	803.4	538
755at6231	Complete	scaffold_1	797717	801720	+	479.0	673
759at6231	Complete	scaffold_1	28217973	28221749	-	1087.1	692
762at6231	Complete	scaffold_1	4830246	4838101	+	683.5	659	https://www.orthodb.org/v10?query=762at6231	rap guanine nucleotide exchange factor 1
764at6231	Complete	scaffold_1	46167338	46173249	+	1086.1	701	https://www.orthodb.org/v10?query=764at6231	Exocyst complex component
765at6231	Missing
772at6231	Complete	scaffold_1	33197003	33207655	+	985.5	679
774at6231	Complete	scaffold_1	45758169	45762955	+	1089.7	590
777at6231	Complete	scaffold_1	10967555	10979601	-	875.9	797	https://www.orthodb.org/v10?query=777at6231	CRE-DRSH-1 protein
780at6231	Complete	scaffold_1	73166248	73171066	-	1184.4	644
781at6231	Complete	scaffold_1	41926598	41931189	-	936.7	650
782at6231	Complete	scaffold_1	79621087	79626835	-	960.8	691
785at6231	Missing
786at6231	Complete	scaffold_1	27412684	27419763	+	1003.8	880
787at6231	Complete	scaffold_1	70616392	70621752	-	470.2	518
788at6231	Complete	scaffold_1	43022316	43030375	-	970.6	780
790at6231	Complete	scaffold_1	6474690	6485748	-	1062.6	640	https://www.orthodb.org/v10?query=790at6231	Pyridoxal phosphate-dependent transferase
792at6231	Complete	scaffold_1	60181498	60187714	-	969.1	626
794at6231	Complete	scaffold_1	33593110	33598500	-	1066.8	612
798at6231	Complete	scaffold_1	42477966	42484087	-	1193.6	588
800at6231	Complete	scaffold_1	32542378	32550284	-	962.7	620
801at6231	Complete	scaffold_1	26006418	26011903	+	759.9	714
802at6231	Complete	scaffold_1	82331358	82335280	+	1080.5	648
803at6231	Complete	scaffold_1	26562035	26582750	-	759.6	649
810at6231	Complete	scaffold_1	34372191	34393767	-	1231.8	832	https://www.orthodb.org/v10?query=810at6231	Protein-tyrosine-phosphatase
813at6231	Fragmented	scaffold_1	73307491	73309351	-	347.0	259
814at6231	Complete	scaffold_1	21435078	21461893	+	958.7	1179	https://www.orthodb.org/v10?query=814at6231	Apical junction molecule
815at6231	Complete	scaffold_1	24059302	24069159	-	918.9	688
816at6231	Complete	scaffold_1	13380291	13388003	+	645.6	512
817at6231	Complete	scaffold_1	73084825	73088690	-	1069.4	578
818at6231	Complete	scaffold_1	33384362	33394447	+	677.7	602	https://www.orthodb.org/v10?query=818at6231	CRE-ZYG-11 protein
821at6231	Complete	scaffold_1	26600136	26604087	-	1003.2	603
825at6231	Complete	scaffold_1	37291758	37294532	-	783.5	547
826at6231	Complete	scaffold_1	58876856	58883978	+	629.8	703
829at6231	Complete	scaffold_1	57544081	57550924	-	1086.0	596
831at6231	Missing
833at6231	Duplicated	scaffold_1	11657198	11660604	-	1104.6	588
833at6231	Duplicated	scaffold_1	31734581	31738978	+	1079.6	593
833at6231	Duplicated	scaffold_1	67070342	67074748	+	1079.6	593
837at6231	Complete	scaffold_1	45018654	45025604	+	977.8	572
