scaffold_position	PC1
31350000	0.010083147982
31450000	0.013046532812
31550000	0.011203622036
31650000	0.01344501241
31750000	0.015136813615
31850000	0.013023596238
31950000	0.01814932872
32050000	0.016451408147
32150000	0.014753487574
32250000	0.013345230325
32350000	0.012754053484
32450000	0.016403248295
32550000	0.013586383185
32650000	0.012669726818
32750000	0.014868557989
32850000	0.016289579789
32950000	0.009873274058
33050000	0.007631332946
33150000	0.007803039591
33250000	0.003527962241
33350000	-8.434827e-05
33450000	0.00183846819
33550000	-0.001554186445
33650000	-0.003626270561
33750000	-0.00243634925
33850000	-0.005568051455
33950000	-0.00640114305
34050000	-0.001020072964
34150000	-0.006014736571
34250000	-0.005550446799
34350000	-0.004132363167
34450000	-0.004231102972
34550000	-0.005094861489
34650000	-0.007766854089
34750000	-0.006970141946
34850000	-0.004168513766
34950000	-0.006463265401
35050000	-0.003289548029
35150000	-0.005834967208
35250000	-0.005256245655
35350000	-0.004421902527
35450000	-0.003587559399
35550000	-0.003518111138
35650000	-0.003448662877
35750000	-0.000603722876
35850000	0.003111945348
35950000	0.001993711511
36050000	0.009440935632
36150000	0.012141692589
36250000	0.012850266647
36350000	0.016131702852
36450000	0.019284554896
36550000	0.022804499465
36650000	0.023578132479
36750000	0.027849865046
36850000	0.027242219138
36950000	0.030991339374
37050000	0.032152505636
37150000	0.036146348653
37250000	0.036433597897
37350000	0.033026136585
37450000	0.037349188721
37550000	0.038460891254
37650000	0.03740774432
37750000	0.039104899513
37850000	0.037697608975
37950000	0.038585201364
38050000	0.043284308164
38150000	0.038699789393
38250000	0.036327142365
38350000	0.037843812645
38450000	0.034444034089
38550000	0.031873634492
38650000	0.030463020219
38750000	0.028579475264
38850000	0.022487072566
38950000	0.019331678925
39050000	0.017184068447
39150000	0.014204736826
39250000	0.014646360971
39350000	0.006543901762
39450000	0.008349988567
39550000	0.005272162174
39650000	0.001470296572
39750000	0.001540400297
39850000	-0.000129452617
39950000	-0.000548232054
40050000	4.8406461e-05
40150000	-0.003058348936
40250000	-0.000964350118
40350000	-0.001452258653
40450000	-0.001641453502
40550000	-0.000914490446
40650000	0.000229051159
40750000	-0.001983747229
40850000	-0.003533066477
40950000	-0.005295181135
41050000	-0.003370333221
41150000	-0.007197334328
41250000	-0.00677647819
41350000	-0.00575187127
41450000	-0.006190156262
41550000	-0.004459126908
41650000	-0.006119379213
41750000	-0.008374369795
41850000	-0.006646479536
41950000	-0.004899649599
42050000	-0.003930925228
42150000	-0.005003356522
42250000	-0.005755888536
42350000	-0.009394896964
42450000	-0.009808332603
42550000	-0.004441602469
42650000	-0.003005312229
42750000	-0.004257047677
42850000	0.000393298803
42950000	-0.002326548392
43050000	-0.001373167543
43150000	-0.000328016969
43250000	0.000754146338
43350000	0.00243466974
43450000	0.001848561899
43550000	0.003241592013
43650000	0.003374227167
43750000	0.004192785922
43850000	0.003724314433
43950000	0.007445817615
44050000	0.008594987767
44150000	0.009765363908
44250000	0.014475194461
44350000	0.013690229192
44450000	0.016171197367
44550000	0.018882177834
44650000	0.020106690632
44750000	0.02158562954
44850000	0.021852239714
44950000	0.027520471793
45050000	0.028283502759
45150000	0.031770347198
45250000	0.02879445368
45350000	0.032941376634
45450000	0.030961477522
45550000	0.033131443914
45650000	0.036910622423
45750000	0.038445817905
45850000	0.037979607132
45950000	0.035649709288
46050000	0.036126297313
46150000	0.034371446578
46250000	0.033515672368500005
46350000	0.032659898159
46450000	0.030620496736
46550000	0.032879838665
46650000	0.026882954292
46750000	0.028635176108
46850000	0.024866242124
46950000	0.021603448521
47050000	0.019709736273
47150000	0.015742519786
47250000	0.013428032155
47350000	0.011837748559
47450000	0.009252337404
47550000	0.006795397555
47650000	0.005224839044
47750000	0.005278437032
47850000	0.000611714433
47950000	0.00093956705
48050000	-0.001379543019
48150000	-0.004465375226
48250000	-0.002378930808
48350000	-0.00717574482
48450000	-0.006991051353
48550000	-0.007827198464
48650000	-0.012715193957
48750000	-0.010174649709
48850000	-0.012103677366
48950000	-0.011758708754
49050000	-0.010430898895
49150000	-0.010540467116
49250000	-0.013265210745
49350000	-0.010802231938
49450000	-0.010774996611
49550000	-0.0102827818595
49650000	-0.009790567108
49750000	-0.010617643472
49850000	-0.00921236686
49950000	-0.01123219407
50050000	-0.008776958192
50150000	-0.009868095257
50250000	-0.007608506375
50350000	-0.007797231364
50450000	-0.009013234328
50550000	-0.010445021639
50650000	-0.00780430934
50750000	-0.009285080394
50850000	-0.007530492802
50950000	-0.006739944577
51050000	-0.005527639215
51150000	-0.007118821822
51250000	-0.006156526695
51350000	-0.004949661347
51450000	-0.006535233016
51550000	-0.004694787445
51650000	-0.004891745411
51750000	-0.003867642624
51850000	-0.00515885882
51950000	-0.003533517942
52050000	-0.008338213169
52150000	-0.004805224693
52250000	-0.005123645096
52350000	-0.005558498765
52450000	-0.003970896836
52550000	-0.005863502202
52650000	-0.007823472303
52750000	-0.006081386535
52850000	-0.004105443818
52950000	-0.006202411347
53050000	-0.004263650423
53150000	-0.006006369886
53250000	-0.002479347605
53350000	-0.003419722142
53450000	-0.000693380569
53550000	-0.002825445233
53650000	0.001400533722
53750000	-0.000927122477
53850000	-0.000699072868
53950000	-0.002227673461
54050000	0.001151420878
54150000	-0.000512240152
54250000	0.002184483257
54350000	0.001739871872
54450000	0.003482778603
54550000	0.002146240227
54650000	0.001858277181
54750000	0.004494730676
54850000	0.004793940519
54950000	0.002799768008
55050000	0.007776166501
55150000	0.01043978173
55250000	0.011449844054
55350000	0.010202672143
55450000	0.014912762808
55550000	0.015835341732
55650000	0.01834778903
55750000	0.021385178105
55850000	0.023484926822
55950000	0.025326192192
56050000	0.028624161086
56150000	0.03192212998
56250000	0.031844189565
56350000	0.031651572544
56450000	0.037483776661
56550000	0.036773181522
56650000	0.041028197474
56750000	0.038732104073
56850000	0.038168411573
56950000	0.037110873691
57050000	0.039273047093
57150000	0.037683928022
57250000	0.037498683648
57350000	0.039479105486
57450000	0.036565627343
57550000	0.036811133141
57650000	0.035528622844
57750000	0.035245200922
57850000	0.035220645344
57950000	0.034819965529
58050000	0.034440058471
58150000	0.0333131844
58250000	0.036776143564
58350000	0.038920642514
58450000	0.03995028348
58550000	0.03806008821
58650000	0.037545662066
58750000	0.034829649168
58850000	0.035654314646
58950000	0.032709578345
59050000	0.032559044745
59150000	0.034921279494
59250000	0.032349463304
59350000	0.036093155698
59450000	0.034751158663
59550000	0.030684083622
59650000	0.033066748139
59750000	0.033518964308
59850000	0.032736086525
59950000	0.031411306416
60050000	0.028620510727
60150000	0.025771948424
60250000	0.022538158947
60350000	0.023629762889
60450000	0.020115526771
60550000	0.01912848825
60650000	0.018960475567
60750000	0.013076770743
60850000	0.0098210003695
60950000	0.006565229996
61050000	0.003896616504
61150000	0.001954628026
61250000	0.001821755787
61350000	0.001134772042
61450000	-0.000240476566
61550000	-0.003544753057
61650000	-0.003560322377
61750000	-0.003462436657
61850000	-0.006140884171000001
61950000	-0.008819331685
62050000	-0.00932893728
62150000	-0.006935811618
62250000	-0.006049895408
62350000	-0.004723229233
62450000	-0.004327042018
62550000	-0.006335669057
62650000	-0.009402489574
62750000	-0.006508518532
62850000	-0.009291327509
62950000	-0.00831550771
63050000	-0.008330336392
63150000	-0.00686507801
63250000	-0.00767735687
63350000	-0.008916328395
63450000	-0.008890110772
63550000	-0.007566867409
63650000	-0.00495708768
63750000	-0.009036419252
63850000	-0.005992834557
63950000	-0.008264315991
64050000	-0.009347667011
64150000	-0.008949368388499999
64250000	-0.008551069766
64350000	-0.008489578757
64450000	-0.006334467331
64550000	-0.007821420476
64650000	-0.008993765432
64750000	-0.007327425266
64850000	-0.00839910064
64950000	-0.007635853457
65050000	-0.007942556467
65150000	-0.007303001779
65250000	-0.006919995299
65350000	-0.006026918867
65450000	-0.007925050015
65550000	-0.008305487325
65650000	-0.008176475378
65750000	0.001030841466
65850000	-0.005345127144
65950000	-0.006340938493
66050000	-0.005729566407
66150000	-0.009692021671
66250000	-0.008801306986
66350000	-0.007803450406
66450000	-0.006805593826
66550000	-0.006880607057
66650000	-0.005192696679
66750000	-0.006561462333
66850000	-0.007769500751
66950000	-0.009023174198
67050000	-0.007837375785
67150000	-0.009296566909
67250000	0.088997310235
67350000	-0.008026961921
67450000	-0.009335673703
67550000	-0.008495862943
67650000	-0.009151611202
67750000	-0.00803345734
67850000	-0.007188242835
67950000	-0.004894727541
68050000	-0.003387454625
68150000	-0.005350619657
68250000	-0.00340080844
68350000	-0.002912912731
68450000	-0.000706439732
68550000	0.000743446049
68650000	0.002482584828
68750000	0.008613461172
68850000	0.004722503758
68950000	0.007162147879
69050000	0.005679758159
69150000	0.007251384837
69250000	0.0077724948825
69350000	0.008293604928
69450000	0.008081133686
69550000	0.007639868585
69650000	0.007685732701
69750000	0.012694972356
69850000	0.01143962633
69950000	0.013516770267
70050000	0.013685896797
70150000	0.012108896691
70250000	0.015114224806
70350000	0.014925517934
70450000	0.015042959635
70550000	0.017258170908
70650000	0.015743190267
70750000	0.014215950537
70850000	0.014925494774
70950000	0.014338797883
71050000	0.013289037228
71150000	0.014614024763
71250000	0.017898106261
71350000	0.016858002414
71450000	0.018417129228
71550000	0.015039819385
71650000	0.015692208329
71750000	0.014434798286
71850000	0.013767936621
71950000	0.01053883681
72050000	0.010490565068
72150000	0.008369918567
72250000	0.010952474133
72350000	0.011544550675
72450000	0.011160095133
72550000	0.007493834055
72650000	0.003512884618
72750000	0.004481657307
72850000	0.005376652416
72950000	0.006302896282
73050000	0.005206120853
73150000	0.004250753862
73250000	0.003880877652
73350000	0.005166508249
73450000	0.002296612703
73550000	0.00324178975
73650000	0.002382137724
73750000	0.00438117804
73850000	0.005605312779
73950000	0.001846110147
74050000	0.004548775307
74150000	0.004548775307
74250000	0.001852148304
74350000	0.001852148304
74450000	0.004266969083
74550000	0.002051620765
74650000	0.005366208867
74750000	0.0053430759
74850000	0.002906491793
74950000	0.005175097428
75050000	0.003754592063
75150000	0.004755062197
75250000	0.003962414745
75350000	0.00537010121
75450000	0.002059284382
75550000	0.003370246026
75650000	0.001295533789
75750000	0.002633927936
75850000	0.003972322083
75950000	0.003682251987
76050000	0.007416417973
76150000	0.007485026402
76250000	0.007553634831
76350000	0.007189441617
76450000	0.00718652234
76550000	0.008072591121
76650000	0.013012223618
76750000	0.011762450078
76850000	0.011106146877
76950000	0.013395502231
77050000	0.014216687042
77150000	0.014644651627
77250000	0.013716777439
77350000	0.015073812979
77450000	0.014402546095
77550000	0.015539631057
77650000	0.018240457349
77750000	0.016461580389
77850000	0.017906970204
77950000	0.019366186042
78050000	0.020030496165
78150000	0.020694806288
78250000	0.018979443166
78350000	0.018009667528
78450000	0.014285940545
78550000	0.016145108162
78650000	0.013846283886
78750000	0.01100197575
78850000	0.013637543092
78950000	0.006444693082
79050000	0.006481727433
79150000	0.005553726374
79250000	0.005250121216
79350000	0.00432676317
79450000	0.004365210393
79550000	0.001005488422
79650000	-0.000626654005
79750000	-6.960584e-06
79850000	-0.002900647397
79950000	-0.004647759189
80050000	-0.00249970298
80150000	-0.004707300792
80250000	-0.003760153326
80350000	-0.000516125227
80450000	-0.004072659036
80550000	-0.002804311386
80650000	-0.005047113765
80750000	-0.00723097288
80850000	-0.00501960085
80950000	-0.008986901943
81050000	-0.006823997258
81150000	-0.005066735493
81250000	-0.00248872016
81350000	-0.005739840617
81450000	-0.008211721081
81550000	-0.003138325534
81650000	-0.005103534756
81750000	0
81850000	0
81936122	0
